genome_record_id	sample_id	biosample_accession	assembly_accession	run_accession	country_iso3	country_name	collection_date_raw	date_lower	date_upper	year	month	quarter	date_resolution	date_month_or_quarter	project_id	project_id_source	source_dataset	source_role	model_denominator_role	genome_candidate	genome_qc_status	genome_observation_eligible	sampling_process_observed	sequencing_success	ct_value	specimen_type	preliminary_lineage_id	lineage_definition_status	published_branch	published_lineage	published_sublineage	ptxP_label	fim3_label	marker_23s_status	duplicate_of_focal	duplicate_group_size	data_freeze_date	provenance_note	local_fasta_path	total_sequence_length	gc_percent	n_contigs	contig_n50	catalog_qc_status	continent	sequence_acquisition	period_stratum	lineage_stratum	rank_hash	route_priority	date_priority	selection_reason	background_replicate
BG::SAMN16378546	SAMN16378546-SRR12778395	SAMN16378546		SRR12778395	ESP	Spain	1989	1989-01-01	1989-12-31	1989			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	pre2000	ptxP1/fim3-1	35ade837f0a1284664f04d81367631a06e0797c3616f55e12ec0cd33dc2eaf7c	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN15396157	SAMN15396157-SRR12105114	SAMN15396157		SRR12105114	AUT	Austria							unknown	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	unknown	ptxP3/fim3-1	3730cdc5987447ca39ddc8cebbc85ad54d727ee282be7f394c89fec378b57f3f	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN45987611	SAMN45987611-SRR31902756	SAMN45987611		SRR31902756	USA	USA	2023	2023-01-01	2023-12-31	2023			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							North_America	ena_fastq_download	2023_2025	ptxP3/fim3-1	37fb4bba5c632eb2b233ac36dde82b233fad901244a8ca58c44dd5524b570b62	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA10058007	SAMEA10058007-ERR6722802	SAMEA10058007		ERR6722802	NOR	Norway	2015	2015-01-01	2015-12-31	2015			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	ptxP3/fim3-2	3816a5caa8d26b520380b19916d8441d1f87937e62666016f47fdf657ca4e983	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914634	SAMEA8914634-ERR6096477	SAMEA8914634		ERR6096477	SWE	Sweden	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2010_2014	ptxP3/fim3-1	3ab21c6714d3e84e32fb33b49e62390b12564a13c823d36bef5ef4025186cb98	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914566	SAMEA8914566-ERR6096409	SAMEA8914566		ERR6096409	NLD	Netherlands	2016	2016-01-01	2016-12-31	2016			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	ptxP3/fim3-1	3c0c066ee9203fb8b67ce2b3bec1759e539fe8557efa9eaf1c387962a7538ec6	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN12675071	SAMN12675071-SRR10058173	SAMN12675071		SRR10058173	IRN	Iran	2015	2015-01-01	2015-12-31	2015			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Asia	ena_fastq_download	2015_2019	ptxP3/fim3-2	3d23de28490eb3784f3f11b5453edcaced007a4e339cb581fcf3e6c203de71cf	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914554	SAMEA8914554-ERR6096397	SAMEA8914554		ERR6096397	NLD	Netherlands	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2010_2014	ptxP3/fim3-2	3d386374ebc73fe433867d9951f9a43b74558d3e03713ab8a3db894f46c4d1f1	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914404	SAMEA8914404-ERR6092198	SAMEA8914404		ERR6092198	DNK	Denmark	2015	2015-01-01	2015-12-31	2015			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	ptxP3/fim3-1	424844d39bcbfdafdfe64bfacf05d940eb8af8a59596f9defd47b8f7624b1c6f	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914485	SAMEA8914485-ERR6096313	SAMEA8914485		ERR6096313	IRL	Ireland	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2010_2014	ptxP3/fim3-1	43ef36174b2a6e43fe3ffdc4137b643af56d0731cacbb411a1be1d9cb3cd0d45	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN43964887	SAMN43964887-SRR30863354	SAMN43964887		SRR30863354	DEU	Germany	2011	2011-01-01	2011-12-31	2011			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP21	fim3-2	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2010_2014	ptxP3/fim3-2	463f0195ca3f478c3e5801e2d2fbd5fb17928e2360cfed300adedfa6fe7e8468	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA10058023	SAMEA10058023-ERR6722818	SAMEA10058023		ERR6722818	NOR	Norway	2017	2017-01-01	2017-12-31	2017			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			MS-MT28	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	MS-MT28	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	MS-MT28	496afcd21a04a7cf7df9e34a3d82bd123874f7c8e96bae0a0076fa52a86b94c1	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN45987613	SAMN45987613-SRR31902819	SAMN45987613		SRR31902819	USA	USA	2023	2023-01-01	2023-12-31	2023			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							North_America	ena_fastq_download	2023_2025	ptxP3/fim3-1	4a2e22ede3f923b70d1a98b270d90683d84a3dcc614292b034aec5776971b0b5	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA751275	SAMEA751275-ERR019589	SAMEA751275		ERR019589	SEN	Senegal	1993	1993-01-01	1993-12-31	1993			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Africa	ena_fastq_download	pre2000	ptxP1/fim3-1	4c06a45bc681049c4e2ce09b9f5d3269b2b3f9bc6f3caeacf07b3faf2c260802	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914521	SAMEA8914521-ERR6097522	SAMEA8914521		ERR6097522	ITA	Italy	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2010_2014	ptxP3/fim3-2	4cc293f3020b8ff61eea5bb5ff341106af607bb5b0352f1f2528f69af20ee8d8	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA4752846	SAMEA4752846-ERR2658140	SAMEA4752846		ERR2658140	TUN	Tunisia	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Africa	ena_fastq_download	2010_2014	ptxP3/fim3-1	4da86a3a37255dd9aa47d5d8da7f6bfd322e5390d77eff2b50022e9100bc4ab9	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA4752845	SAMEA4752845-ERR2658139	SAMEA4752845		ERR2658139	TUN	Tunisia	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Africa	ena_fastq_download	2010_2014	ptxP3/fim3-2	4e4f685b15de74526fd2760982ce41e19b0aba2f4c552b27cabf19f619e58065	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914488	SAMEA8914488-ERR6096316	SAMEA8914488		ERR6096316	IRL	Ireland	2015	2015-01-01	2015-12-31	2015			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	ptxP3/fim3-2	4fab1765e357f463839fe9e4bc391a73de122239234485f34ecb82c16dafb16d	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914405	SAMEA8914405-ERR6092199	SAMEA8914405		ERR6092199	DNK	Denmark	2016	2016-01-01	2016-12-31	2016			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	ptxP3/fim3-1	51b5bbe4b33d6179171b1d8e70c6f13fb06ad3742ecfcb44e5246672f0af4b57	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914454	SAMEA8914454-ERR6096282	SAMEA8914454		ERR6096282	FIN	Finland	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2010_2014	ptxP3/fim3-1	5428c3b48b26a2da5a442cad2d71caef33ad73dd222a00a4577a6a7a448fe350	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN06113472	SAMN06113472-SRR5080679	SAMN06113472		SRR5080679	CAN	Canada	2013	2013-01-01	2013-12-31	2013			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							North_America	ena_fastq_download	2010_2014	ptxP3/fim3-1	543a56e2c08aea2d164ae76e438aed2dee08bb7e454f2f4e30b8f27578f48655	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914623	SAMEA8914623-ERR6096466	SAMEA8914623		ERR6096466	SWE	Sweden	2016	2016-01-01	2016-12-31	2016			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	ptxP3/fim3-2	5655b9e779d30be362fcb63cda16d0f7076a2c6746025e799e3cf40b52850f06	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN11822192	SAMN11822192-SRR9118339	SAMN11822192		SRR9118339	USA	USA	2013	2013-01-01	2013-12-31	2013			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			others	published_background_annotation_not_model_lineage	Branch_IIb	others		ptxP1	fim3-4	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							North_America	ena_fastq_download	2010_2014	others	574a600a79376a8ef71fc4d5eeec08b8460f069aff0497658925ca61030932bd	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA10057937	SAMEA10057937-ERR6722732	SAMEA10057937		ERR6722732	NOR	Norway	2004	2004-01-01	2004-12-31	2004			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2000_2009	ptxP1/fim3-1	591bc2602d9f1fe619b59f842f1abaf385e54175f8c92e7ca7334286c646783f	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914609	SAMEA8914609-ERR6096452	SAMEA8914609		ERR6096452	SWE	Sweden	2015	2015-01-01	2015-12-31	2015			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	ptxP3/fim3-1	5b452fffbe873ee985dd9a98ab232da74c1b0855a16c706e56aa1af9b5a669f9	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN15396108	SAMN15396108-SRR12105067	SAMN15396108		SRR12105067	AUT	Austria	2020	2020-01-01	2020-12-31	2020			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2020_2022	ptxP3/fim3-2	5c2aab15b793dd7c5bba6d30e353b9ad7979c8e11d539ce5defc673b17f426c1	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914464	SAMEA8914464-ERR6096292	SAMEA8914464		ERR6096292	FIN	Finland	2016	2016-01-01	2016-12-31	2016			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	ptxP3/fim3-2	5cafe7d1524d2eba3c69dc5242caaea8cc0f1fc8aeff8498c0bba81a43510b2c	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN12675069	SAMN12675069-SRR10058176	SAMN12675069		SRR10058176	IRN	Iran	2015	2015-01-01	2015-12-31	2015			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Asia	ena_fastq_download	2015_2019	ptxP1/fim3-1	63fcc3119824ed8ae1df25d301d28f2d62063acc083f55105eb6543ac5328c8a	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914617	SAMEA8914617-ERR6096460	SAMEA8914617		ERR6096460	SWE	Sweden	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2010_2014	ptxP3/fim3-2	684ae7a2d4becadf5f51b856d18447ef3c75fb872b8928e0fd55718e4690d2aa	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN06113466	SAMN06113466-SRR5080676	SAMN06113466		SRR5080676	CAN	Canada	2013	2013-01-01	2013-12-31	2013			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							North_America	ena_fastq_download	2010_2014	ptxP3/fim3-2	6907ca32423c97a5891f7066c7937144c56d2710e10a89702beeff23e15e4340	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN15396107	SAMN15396107-SRR12105078	SAMN15396107		SRR12105078	AUT	Austria	2020	2020-01-01	2020-12-31	2020			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2020_2022	ptxP3/fim3-1	6ed0453570f0c7bb761cd0b86f4bc057e71d877cdf9cbe43f9ae3a658f0082c6	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914625	SAMEA8914625-ERR6096468	SAMEA8914625		ERR6096468	SWE	Sweden	2016	2016-01-01	2016-12-31	2016			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	ptxP3/fim3-2	70c14c8c78ba04467b3bc2b00bbe67ae8f8d3fbaed982fd88669c7063363c35e	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA10058021	SAMEA10058021-ERR6722816	SAMEA10058021		ERR6722816	NOR	Norway	2017	2017-01-01	2017-12-31	2017			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	United States Sublineage 1	74b1fe81528022f56eca1bdce324b36eb30892c34b33bb1219e2c641bfe0aecd	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA10058016	SAMEA10058016-ERR6722811	SAMEA10058016		ERR6722811	NOR	Norway	2016	2016-01-01	2016-12-31	2016			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			MS-MT28	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	MS-MT28	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	MS-MT28	7b55340b166234665278cc3d781dec455083641cb9dec410492a420cfacaeb80	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN15396109	SAMN15396109-SRR12105056	SAMN15396109		SRR12105056	AUT	Austria	2020	2020-01-01	2020-12-31	2020			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			MS-MT28	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	MS-MT28	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2020_2022	MS-MT28	8578c3b516fd2e96980a609d8d1a96b24230384651e0544881cd1f8f9de8b7a1	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914626	SAMEA8914626-ERR6096469	SAMEA8914626		ERR6096469	SWE	Sweden	2016	2016-01-01	2016-12-31	2016			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	ptxP3/fim3-1	8a5151b6b5ba794ccac040acc389a0f468a2ef16f393e1a88caca2784611dedf	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN06113467	SAMN06113467-SRR5080703	SAMN06113467		SRR5080703	CAN	Canada	2013	2013-01-01	2013-12-31	2013			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							North_America	ena_fastq_download	2010_2014	United States Sublineage 1	8b956c4647e4838ad51c0b37f9b01ea7026ac2187ded4b059f8d2e4ea4316818	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN05908237	SAMN05908237-SRR4422988	SAMN05908237		SRR4422988	ISR	Israel	2009	2009-01-01	2009-12-31	2009			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Asia	ena_fastq_download	2000_2009	ptxP1/fim3-1	8d740c98e767afdb9fddfaf4244bc40ddef7e7357e506d0679fd4f5943daf769	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
